Episode,Reward
1,-78.0
2,-320.0
3,-308.0
4,-253.0
5,-285.0
6,-410.0
7,-238.0
8,407.0
9,-283.0
10,-345.0
11,-380.0
12,-388.0
13,-390.0
14,-340.0
15,-550.0
16,-290.0
17,-395.0
18,-293.0
19,-418.0
20,-330.0
