Episode,Reward
1,-235.0
2,-338.0
3,-355.0
4,-218.0
5,-455.0
6,-328.0
7,-293.0
8,-243.0
9,-330.0
10,-348.0
11,-363.0
12,-213.0
13,-395.0
14,-348.0
15,-480.0
16,-408.0
17,-338.0
18,-215.0
19,315.0
20,-390.0
