Episode,Reward
1,-323.0
2,-288.0
3,-388.0
4,-358.0
5,-303.0
6,-208.0
7,-240.0
8,-345.0
9,-375.0
10,-483.0
11,-293.0
12,-285.0
13,640.0
14,-420.0
15,-435.0
16,-365.0
17,-418.0
18,-323.0
19,-395.0
20,-435.0
