Episode,Reward
1,-355.0
2,-320.0
3,-335.0
4,-370.0
5,-425.0
6,-303.0
7,-505.0
8,-338.0
9,-310.0
10,-438.0
11,-275.0
12,-323.0
13,-340.0
14,-345.0
15,-348.0
16,-338.0
17,-338.0
18,-385.0
19,-475.0
20,-288.0
