Episode,Reward
1,-350.0
2,-395.0
3,-353.0
4,-295.0
5,-405.0
6,-360.0
7,-228.0
8,-345.0
9,-415.0
10,-398.0
11,-330.0
12,-420.0
13,-390.0
14,-305.0
15,-345.0
16,-308.0
17,-435.0
18,795.0
19,-368.0
20,-323.0
